product_id,name,category,price
FUR-TA-10001771,Bush Cubix Conference Tables  Fully Assembled,Furniture,17918
FUR-CH-10002044,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms  Plum,Furniture,7053
FUR-TA-10001086,SAFCO PlanMaster Boards  60w x 37-1/2d  White Melamine,Furniture,1017
OFF-PA-10000048,Xerox 20,Office Supplies,13055
TEC-MA-10002109,HP Officejet Pro 8600 e-All-In-One Printer  Copier  Scanner  Fax,Technology,6381
OFF-PA-10003036,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,Office Supplies,9537
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,13907
OFF-ST-10002182,Iris 3-Drawer Stacking Bin  Black,Office Supplies,3483
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,14788
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,15932
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,3109
OFF-ST-10003994,Belkin 19 Center-Weighted Shelf  Gray,Office Supplies,10881
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,12840
FUR-FU-10004245,Career Cubicle Clock  8 1/4  Black,Furniture,3026
OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes  Brown,Office Supplies,13792
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,12999
OFF-LA-10003498,Avery 475,Office Supplies,8696
TEC-MA-10003329,Vtech AT&T CL2940 Corded Speakerphone  Black,Technology,3458
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,6370
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,4723
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,12973
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,1563
OFF-PA-10001497,Xerox 1914,Office Supplies,12126
OFF-PA-10001952,Xerox 1902,Office Supplies,15262
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,10323
OFF-PA-10001826,Xerox 207,Office Supplies,19011
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,11320
TEC-MA-10003176,Okidata B400 Printer,Technology,6623
TEC-AC-10002647,Logitech Wireless Boombox Speaker - portable - wireless  wired,Technology,9207
TEC-PH-10002114,Xiaomi Mi3,Technology,3341
OFF-PA-10001593,Xerox 1947,Office Supplies,9393
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,7555
OFF-PA-10001801,Xerox 193,Office Supplies,11426
TEC-PH-10000127,iOttie XL Car Mount,Technology,17364
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,11576
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,18569
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,5587
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,5832
TEC-MA-10002073,3D Systems Cube Printer  2nd Generation  White,Technology,6823
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,3546
OFF-BI-10000279,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,Office Supplies,4505
OFF-PA-10000300,Xerox 1936,Office Supplies,12217
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,17604
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,3836
OFF-PA-10001260,TOPS Money Receipt Book  Consecutively Numbered in Red ,Office Supplies,19755
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,1756
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,18307
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,8923
FUR-FU-10003095,Linden 12 Wall Clock With Oak Frame,Furniture,10818
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,7152
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,2220
OFF-PA-10003205,Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper,Office Supplies,2357
OFF-LA-10002368,Avery 479,Office Supplies,1270
TEC-MA-10003230,Okidata C610n Printer,Technology,19214
OFF-PA-10000295,Xerox 229,Office Supplies,12747
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,17416
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,18079
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,19207
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,6426
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,11115
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,3612
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,3844
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,4721
TEC-PH-10004094,Motorola L703CM,Technology,12153
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,15039
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,6823
OFF-PA-10001837,Xerox 1976,Office Supplies,19011
OFF-AR-10003896,Stride Job 150 Highlighters  Chisel Tip  Assorted Colors,Office Supplies,12643
OFF-BI-10002897,Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2,Office Supplies,16134
OFF-PA-10001243,Xerox 1983,Office Supplies,11793
FUR-FU-10003806,Tenex Chairmat w/ Average Lip  45 x 53,Furniture,7615
TEC-MA-10000904,Brother MFC-9340CDW LED All-In-One Printer  Copier Scanner,Technology,17452
OFF-LA-10002473,Avery 484,Office Supplies,9525
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,1543
TEC-MA-10001856,Okidata C610n Printer,Technology,18606
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,13390
OFF-AR-10004707,Staples in misc. colors,Office Supplies,1319
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,19284
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,6901
FUR-FU-10002506,Tensor Hersey Kiss Styled Floor Lamp,Furniture,7050
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,5442
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,9894
OFF-PA-10002558,Xerox 1938,Office Supplies,9986
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,10405
OFF-PA-10001846,Xerox 1899,Office Supplies,9584
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,14047
FUR-BO-10001567,Bush Westfield Collection Bookcases  Dark Cherry Finish  Fully Assembled,Furniture,11169
FUR-FU-10001379,Executive Impressions 16-1/2 Circular Wall Clock,Furniture,11014
TEC-MA-10000984,Okidata MB760 Printer,Technology,12998
OFF-AR-10000937,Dixon Ticonderoga Core-Lock Colored Pencils  48-Color Set,Office Supplies,12482
FUR-FU-10002030,Executive Impressions 14 Contract Wall Clock with Quartz Movement,Furniture,5797
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,14097
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,19316
TEC-AC-10002370,Maxell CD-R Discs,Technology,9139
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,12718
OFF-SU-10004290,Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles  3-1/8 Cut,Office Supplies,9002
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,15061
OFF-PA-10000312,Xerox 1955,Office Supplies,2635
OFF-PA-10001001,Snap-A-Way Black Print Carbonless Speed Message  No Reply Area  Duplicate,Office Supplies,6292
OFF-PA-10001583,1/4 Fold Party Design Invitations & White Envelopes  24 8-1/2 X 11 Cards  25 Env./Pack,Office Supplies,7198
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,15163
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,15976
TEC-PH-10004241,Nokia Lumia 1020,Technology,12192
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,12558
TEC-MA-10003337,Okidata B401 Printer,Technology,8105
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,2693
OFF-AR-10003477,4009 Highlighters,Office Supplies,15228
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,19704
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,19361
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,7184
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,2028
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,10243
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,1417
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,4590
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,16245
OFF-AP-10003099,Eureka Hand Vacuum  Bagless,Office Supplies,7071
TEC-PH-10002645,LG G2,Technology,5204
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,16429
